tweet_id,user_id,tweet_text,timestamp,timestamp,likes,retweets,replies,impressions,engagement
T4980,3854,Streaming $$$ working,web,,12993,3028,758,1446,324
T13379,6326,Error###Detected,ios,,12040,380,118,817,938
T16713,6453,Love this!!! 😊,api,05-01-2025 15:18,666,1761,91,2900,1228
T4283,6608,Streaming $$$ working,api,16-01-2025 10:27,,3357,496,,1355
T18292,6284,Streaming $$$ working,api,18-01-2025 23:00,9592,1382,868,1465,1386
T3412,9873,Streaming $$$ working,api,04-01-2025 23:12,15560,53,680,1660,1602
T17559,3663,Love this!!! 😊,android,11-01-2025 04:14,19247,4371,359,371,754
T11974,8881,Data pipeline broke @ midnight!!!,api,19-01-2025 23:20,4879,2498,410,1493,1363
T8520,,Good & Bad mixed!!!,api,10-01-2025 03:40,5459,3371,490,292,945
T11130,5603,Great product!!! #AI,,22-01-2025 08:42,19832,3096,85,1201,1268
T11129,2875,Good & Bad mixed!!!,web,05-01-2025 08:48,2853,4136,497,2418,1329
T30161,4611,Spark > Hadoop ???,,23-01-2025 23:48,12784,3323,402,1755,1923
,2477,Great product!!! #AI,android,20-01-2025 05:01,10394,4815,337,,1464
T10251,3594,Worst service ever :(,ios,07-01-2025 23:04,10397,3805,563,2324,1087
T35950,1448,Testing!!!@@@###,api,11-01-2025 04:49,3748,1634,52,886,1660
T30386,7297,Great product!!! #AI,api,13-01-2025 22:03,17524,4710,282,2626,86
T14298,7846,Spark > Hadoop ???,api,21-01-2025 08:45,14115,4738,299,802,1060
T6517,4022,Great product!!! #AI,api,22-01-2025 20:12,16727,2049,774,373,1513
T5565,1725,Love this!!! 😊,android,18-01-2025 01:07,15169,2523,858,968,
T38193,9058,Streaming $$$ working,ios,17-01-2025 22:02,6368,,781,2457,1588
T36688,5031,Love this!!! 😊,web,19-01-2025 06:53,12361,2937,701,2945,534
T20622,5053,Great product!!! #AI,android,05-01-2025 14:40,18690,4180,313,151,1632
T39407,1902,Error###Detected,web,,14374,4548,875,2751,885
T27663,2182,Love this!!! 😊,ios,24-01-2025 00:10,516,3681,830,1815,923
T34700,2437,,android,21-01-2025 06:57,18664,,654,1318,1357
T17346,8235,Worst service ever :(,android,02-01-2025 09:01,202,162,442,1748,1344
,6479,Error###Detected,android,22-01-2025 07:53,224,3267,40,1302,822
T17892,4036,Streaming $$$ working,ios,06-01-2025 12:35,11742,3104,601,2508,1841
T13287,1011,Error###Detected,web,07-01-2025 01:41,5836,2823,470,315,1064
T38682,6933,Good & Bad mixed!!!,android,08-01-2025 18:36,10229,1127,396,2733,742
T35495,5909,Streaming $$$ working,api,07-01-2025 05:28,11637,1696,146,2346,360
T30260,,Data pipeline broke @ midnight!!!,android,20-01-2025 01:02,1792,4410,382,1207,200
T12093,8034,Great product!!! #AI,web,14-01-2025 18:56,7593,1551,118,1247,362
T10446,4352,Testing!!!@@@###,web,09-01-2025 12:32,17515,,966,2513,176
T38853,8839,Good & Bad mixed!!!,ios,19-01-2025 22:11,4330,1729,884,681,1514
T28553,5226,Love this!!! 😊,web,04-01-2025 17:52,15014,3444,238,239,397
T24159,4932,Null?? value??,ios,16-01-2025 07:53,,1375,122,729,1770
T4860,9858,Love this!!! 😊,api,19-01-2025 11:15,17164,4179,562,1194,1607
T16029,1008,Data pipeline broke @ midnight!!!,android,11-01-2025 12:47,14223,,35,1579,1629
T10332,9989,Null?? value??,api,11-01-2025 11:57,1464,4679,65,511,1859
T8117,6776,Streaming $$$ working,api,08-01-2025 09:17,5978,4224,,1311,
T38078,,Error###Detected,web,08-01-2025 09:37,8564,2156,281,2734,465
T15426,2782,Testing!!!@@@###,web,11-01-2025 13:05,,1100,932,820,408
T8677,9575,Data pipeline broke @ midnight!!!,ios,08-01-2025 05:42,11543,3007,146,674,619
T23152,3611,Data pipeline broke @ midnight!!!,web,04-01-2025 04:02,15544,4764,742,2813,1155
,1310,Spark > Hadoop ???,android,14-01-2025 17:49,8559,3373,307,28,1452
T19306,6768,Data pipeline broke @ midnight!!!,,14-01-2025 10:54,3736,3116,509,2003,1695
T26404,6851,Love this!!! 😊,android,16-01-2025 10:14,14831,2163,694,1596,669
T18438,5228,Null?? value??,api,06-01-2025 08:22,7825,3234,528,812,1897
T2060,9154,Null?? value??,ios,,5631,4754,619,1907,1436
T39923,,Data pipeline broke @ midnight!!!,web,12-01-2025 23:35,19526,3559,124,958,1630
T2606,7755,Streaming $$$ working,ios,06-01-2025 13:25,15345,155,567,442,1641
T13596,2442,Love this!!! 😊,web,17-01-2025 23:30,2547,1167,149,1380,442
T32618,5703,Data pipeline broke @ midnight!!!,ios,,4141,4558,495,2606,997
T16893,3872,Testing!!!@@@###,api,14-01-2025 13:31,9330,1804,456,2934,1379
T1891,1109,Null?? value??,api,22-01-2025 23:02,1981,1023,563,636,1754
T4913,3027,Great product!!! #AI,api,19-01-2025 14:57,12128,1959,758,1506,903
T20416,6102,Data pipeline broke @ midnight!!!,web,07-01-2025 23:53,18882,1476,459,360,1807
T31738,3647,Worst service ever :(,web,07-01-2025 08:35,2578,1683,193,2032,1230
T22057,3119,Testing!!!@@@###,android,14-01-2025 06:30,19244,3264,665,693,1106
T25862,6174,Great product!!! #AI,ios,17-01-2025 02:03,620,2904,717,,
T22166,6474,Data pipeline broke @ midnight!!!,ios,15-01-2025 05:23,17621,4915,837,2337,703
T10563,6540,Spark > Hadoop ???,web,22-01-2025 07:08,14274,516,881,2004,1756
T11090,1044,Spark > Hadoop ???,web,24-01-2025 03:23,8271,1937,913,1911,1800
T23142,8608,Love this!!! 😊,web,23-01-2025 23:28,3911,1068,152,1103,616
T8405,6487,Good & Bad mixed!!!,ios,22-01-2025 04:28,15806,4741,937,1711,534
T5646,1095,Streaming $$$ working,android,01-01-2025 17:42,17973,1513,607,2824,
,8294,Data pipeline broke @ midnight!!!,android,20-01-2025 13:26,19605,4719,328,661,1849
T4417,3605,Worst service ever :(,api,15-01-2025 13:13,17983,4739,649,1759,1040
T17095,8940,Testing!!!@@@###,web,11-01-2025 06:36,17079,211,,1560,741
T20887,4901,Null?? value??,api,07-01-2025 15:27,909,36,872,2935,1257
,1431,Streaming $$$ working,android,08-01-2025 22:04,4196,3141,468,60,1094
T9065,9379,Data pipeline broke @ midnight!!!,api,10-01-2025 03:53,16783,,865,236,1165
T30916,7704,Great product!!! #AI,api,08-01-2025 04:27,7181,3895,683,457,1510
T13662,3349,Love this!!! 😊,ios,15-01-2025 16:35,1149,1779,547,1621,1228
T15908,3001,Worst service ever :(,web,23-01-2025 15:33,2044,1293,8,848,493
T27729,4155,Null?? value??,web,19-01-2025 15:27,4240,1398,631,1964,1549
T7760,9244,Testing!!!@@@###,api,08-01-2025 17:26,14653,2836,449,1279,
T4151,6315,Null?? value??,ios,14-01-2025 00:03,9671,4017,,2638,1573
T37287,2571,Null?? value??,android,23-01-2025 11:33,1516,1600,206,1206,1086
T1555,9111,Null?? value??,ios,16-01-2025 16:50,727,1143,854,2908,436
T31423,1380,Love this!!! 😊,api,04-01-2025 14:54,9892,840,632,1700,1247
T23952,3344,,web,22-01-2025 05:09,18679,1271,375,2860,472
T29727,6465,Great product!!! #AI,api,20-01-2025 16:28,159,59,759,114,908
T19051,4205,,android,15-01-2025 11:34,11909,4172,95,301,1845
T13879,5116,Error###Detected,api,23-01-2025 23:27,3491,4457,383,120,1714
T27544,2795,Error###Detected,android,05-01-2025 05:32,17627,4160,706,2601,800
T9989,2030,Data pipeline broke @ midnight!!!,web,12-01-2025 09:47,16345,2055,401,1069,695
T23402,1786,Good & Bad mixed!!!,api,06-01-2025 05:44,1837,4029,286,1488,1442
T21056,3926,Spark > Hadoop ???,api,16-01-2025 23:17,15877,1450,501,397,1231
T7864,7415,Spark > Hadoop ???,android,16-01-2025 09:45,19741,480,920,1374,234
T35861,6478,Great product!!! #AI,api,21-01-2025 21:23,15462,1786,112,79,703
T21723,6029,Great product!!! #AI,api,21-01-2025 12:54,6210,406,450,158,227
T36881,5028,Good & Bad mixed!!!,web,02-01-2025 20:05,7043,3589,80,2233,851
T12082,4859,Worst service ever :(,ios,23-01-2025 00:54,17150,4022,665,1210,1148
T22364,4549,Data pipeline broke @ midnight!!!,android,20-01-2025 13:03,10674,263,130,2369,1743
T1584,5372,Streaming $$$ working,ios,01-01-2025 23:10,1812,4709,358,784,828
T30390,6165,Great product!!! #AI,web,23-01-2025 20:02,12437,2631,470,1652,1230
T25591,6690,Love this!!! 😊,api,05-01-2025 16:00,19824,4681,326,599,
T35244,4433,Love this!!! 😊,ios,16-01-2025 23:15,14337,855,101,79,1531
T2732,9788,Worst service ever :(,ios,12-01-2025 21:22,15663,4303,379,,1929
T1130,1953,Great product!!! #AI,web,18-01-2025 20:51,9601,175,848,1502,253
T16260,2308,Testing!!!@@@###,web,05-01-2025 12:04,15510,235,381,2157,1932
T1613,1757,Null?? value??,android,16-01-2025 15:57,6786,1117,409,693,1847
T23586,2078,Testing!!!@@@###,web,10-01-2025 22:06,18257,1527,365,1100,213
T37469,7242,Testing!!!@@@###,android,19-01-2025 16:13,3837,2121,277,999,1840
T11024,5668,,android,04-01-2025 17:57,14944,287,,2907,1887
T20620,,Love this!!! 😊,android,14-01-2025 04:27,305,3946,254,2073,155
T26610,4678,Data pipeline broke @ midnight!!!,web,18-01-2025 13:34,15560,4427,429,1278,1631
T29662,1787,Streaming $$$ working,api,14-01-2025 13:10,17953,2019,532,2189,909
T5751,5099,Streaming $$$ working,android,05-01-2025 16:37,8325,4526,115,861,1695
T33939,6717,Love this!!! 😊,android,19-01-2025 03:02,2024,2826,411,175,595
T26189,7199,Spark > Hadoop ???,web,17-01-2025 01:25,11930,14,184,1952,742
T4460,4673,Good & Bad mixed!!!,api,19-01-2025 22:47,8659,4021,364,1826,1111
T12735,4776,,api,12-01-2025 19:36,10372,3807,638,2688,1144
,5780,Great product!!! #AI,api,23-01-2025 03:31,4782,4558,796,1026,1416
T22719,,Testing!!!@@@###,android,06-01-2025 10:30,18062,2138,634,73,1607
T13275,6178,Null?? value??,,12-01-2025 03:57,4751,4577,638,656,428
,7206,Spark > Hadoop ???,ios,22-01-2025 00:01,15422,1916,436,1203,1895
T9279,5101,Testing!!!@@@###,web,,16727,,363,2180,823
T3301,8989,Null?? value??,ios,12-01-2025 03:14,18034,797,741,701,307
T5371,8021,Worst service ever :(,api,18-01-2025 18:38,15202,2435,17,2307,353
T28213,2933,Testing!!!@@@###,web,20-01-2025 02:47,302,3485,563,2838,838
,2655,,api,10-01-2025 04:05,10480,912,415,121,1952
T4956,6176,Great product!!! #AI,api,06-01-2025 05:30,14894,4468,157,961,366
T25752,6986,Great product!!! #AI,api,16-01-2025 20:18,7875,1998,901,965,328
T8711,3953,Worst service ever :(,api,17-01-2025 12:10,12055,2865,522,679,983
T31325,5353,Love this!!! 😊,web,14-01-2025 08:59,6897,544,597,2851,912
,5762,Testing!!!@@@###,api,16-01-2025 03:19,5028,3665,885,2927,116
T2689,4176,Data pipeline broke @ midnight!!!,api,15-01-2025 15:33,2962,4177,601,,27
T15113,6730,Love this!!! 😊,web,18-01-2025 07:35,40,1845,778,1289,
T28535,2505,Streaming $$$ working,ios,05-01-2025 19:38,11322,859,580,2217,22
T493,4567,Great product!!! #AI,web,07-01-2025 22:15,13187,1947,564,801,1300
T15162,3329,Worst service ever :(,ios,07-01-2025 21:03,9110,3984,779,308,1301
T383,7117,,android,19-01-2025 14:28,8367,1829,833,,1428
T17880,1928,Error###Detected,ios,,1385,1524,990,1018,1651
T2089,1338,Worst service ever :(,ios,08-01-2025 05:43,4141,3240,4,1730,1864
T8671,7971,Good & Bad mixed!!!,api,02-01-2025 02:42,9536,2078,626,2569,1459
T33100,2937,Worst service ever :(,web,19-01-2025 01:04,16778,1107,,290,100
T11431,5701,Streaming $$$ working,ios,04-01-2025 16:41,14086,4916,198,2747,1761
T39599,1089,Null?? value??,api,16-01-2025 14:46,10362,3974,595,2200,
T16493,1943,Data pipeline broke @ midnight!!!,android,13-01-2025 19:02,18392,4925,630,2745,1313
T38733,6372,Null?? value??,api,14-01-2025 06:02,17782,4181,85,2288,1114
T22736,2153,Spark > Hadoop ???,android,13-01-2025 03:07,4558,3812,294,543,1671
,6049,Data pipeline broke @ midnight!!!,ios,22-01-2025 12:13,5421,2002,703,2800,474
T13963,2921,Data pipeline broke @ midnight!!!,api,12-01-2025 07:05,11342,4861,980,343,602
T31929,8958,Great product!!! #AI,api,11-01-2025 03:04,4614,2536,389,1416,330
T19718,8353,Null?? value??,api,02-01-2025 14:01,11790,4305,388,1110,1785
T31492,7994,Spark > Hadoop ???,android,17-01-2025 13:48,12910,2257,791,1836,1474
,7603,Great product!!! #AI,web,22-01-2025 02:58,19028,3753,132,790,1283
T9511,1508,Streaming $$$ working,web,13-01-2025 05:59,16523,1725,800,1387,430
T20755,9281,Great product!!! #AI,android,01-01-2025 11:32,752,2180,141,1366,899
T36837,9775,Testing!!!@@@###,android,13-01-2025 12:07,7847,3564,919,1414,1914
T11442,5907,,android,08-01-2025 19:11,3541,4479,98,1545,588
T31049,6567,,api,12-01-2025 01:39,8416,3353,668,1902,1699
T1341,6539,Null?? value??,android,01-01-2025 23:30,1972,1732,399,647,269
T12901,5233,Great product!!! #AI,android,09-01-2025 19:33,403,4526,757,11,981
,5429,Great product!!! #AI,android,02-01-2025 22:58,9038,,236,2499,465
T4692,4367,Testing!!!@@@###,api,02-01-2025 08:29,14462,4893,376,2675,1632
T29663,3360,Streaming $$$ working,ios,02-01-2025 05:21,2308,4657,361,2505,832
T37070,2052,Worst service ever :(,api,22-01-2025 16:00,15067,3078,611,170,239
T24180,3100,Testing!!!@@@###,api,19-01-2025 02:02,18854,1253,141,2085,793
T35408,9491,Data pipeline broke @ midnight!!!,android,08-01-2025 11:16,5973,4415,25,647,105
T30195,5690,Love this!!! 😊,ios,06-01-2025 07:43,5745,1699,5,1774,242
T32321,8754,,api,13-01-2025 21:20,17334,4072,875,977,1191
T37841,7421,Null?? value??,web,10-01-2025 14:13,10455,1558,,2192,
T18849,4767,Testing!!!@@@###,web,07-01-2025 01:09,10939,2730,653,973,1673
T5713,1441,Great product!!! #AI,ios,05-01-2025 08:34,4502,1923,450,528,611
T35121,1262,Streaming $$$ working,api,08-01-2025 07:36,3425,451,389,795,1930
T30687,4624,Null?? value??,android,15-01-2025 00:09,18623,4827,46,,1739
T23952,7278,Testing!!!@@@###,api,06-01-2025 10:26,8166,3957,330,2168,1298
,4786,Null?? value??,android,18-01-2025 09:20,2847,3011,441,1760,331
T39999,7981,Testing!!!@@@###,api,20-01-2025 17:52,19377,2009,574,,1115
T38680,2814,Great product!!! #AI,api,08-01-2025 09:30,382,3067,404,2366,832
T174,,Spark > Hadoop ???,web,16-01-2025 23:13,,23,717,2374,
T28643,3967,Good & Bad mixed!!!,api,18-01-2025 23:31,3989,599,706,462,780
T21901,2132,Great product!!! #AI,android,,7358,1742,540,310,103
T38058,1016,Spark > Hadoop ???,ios,13-01-2025 13:03,1672,623,944,850,1012
T17193,8506,Streaming $$$ working,ios,19-01-2025 03:52,9823,4228,916,588,270
T39433,7130,Good & Bad mixed!!!,api,01-01-2025 20:39,15934,4122,776,167,1065
T3924,8917,Error###Detected,api,16-01-2025 08:30,5929,4618,266,2526,1304
T26152,7117,Love this!!! 😊,api,11-01-2025 21:53,13599,3144,,548,1123
T13272,7869,Love this!!! 😊,ios,13-01-2025 14:53,14486,1182,882,2018,432
T6537,8663,Good & Bad mixed!!!,api,03-01-2025 12:22,7526,577,769,1809,594
T9692,6190,Great product!!! #AI,ios,04-01-2025 11:07,3999,946,,938,1247
T19828,1535,Love this!!! 😊,api,12-01-2025 10:08,8678,3534,162,1780,656
T18727,9252,Testing!!!@@@###,ios,21-01-2025 05:36,6605,764,664,2743,1038
T31947,8091,Testing!!!@@@###,web,22-01-2025 04:48,11563,862,552,897,1276
T23480,4322,Data pipeline broke @ midnight!!!,web,14-01-2025 05:58,11765,1878,428,1470,174
T534,1288,Testing!!!@@@###,android,08-01-2025 15:14,1780,1911,348,1341,1715
T24174,7753,Love this!!! 😊,ios,21-01-2025 21:13,2414,4053,476,1179,367
T32916,6894,Spark > Hadoop ???,api,11-01-2025 11:03,15800,4810,156,196,1299
T31626,5130,Data pipeline broke @ midnight!!!,android,08-01-2025 03:25,8303,938,542,2,1875
T24603,2620,Great product!!! #AI,ios,03-01-2025 21:51,10337,4593,623,250,197
T32696,1856,Data pipeline broke @ midnight!!!,api,07-01-2025 21:47,6156,3550,,2600,1817
T5547,7825,Streaming $$$ working,ios,15-01-2025 12:02,5311,310,162,2806,1142
T20193,2239,Spark > Hadoop ???,android,12-01-2025 06:05,5874,1964,,712,1424
T15923,5028,Data pipeline broke @ midnight!!!,,14-01-2025 09:27,5215,2334,443,2045,546
T33130,5349,Good & Bad mixed!!!,ios,18-01-2025 14:17,5404,2389,388,721,1454
T34662,8600,Worst service ever :(,api,08-01-2025 22:36,17097,863,362,1964,648
T34773,9238,,web,19-01-2025 05:39,18694,4460,93,1289,1797
T37137,9163,Testing!!!@@@###,web,,670,4113,235,1207,783
T31594,2951,Data pipeline broke @ midnight!!!,android,08-01-2025 23:57,,,976,742,620
T21107,5702,Error###Detected,android,18-01-2025 19:56,,4545,,517,781
T18060,8526,Data pipeline broke @ midnight!!!,,07-01-2025 11:04,16861,3410,402,2796,148
T15076,,Streaming $$$ working,ios,02-01-2025 08:44,11631,1292,252,982,876
T2886,6873,Testing!!!@@@###,ios,17-01-2025 10:15,5615,3544,586,2643,1960
T16855,5423,Love this!!! 😊,web,08-01-2025 19:04,17376,2216,165,1588,1619
T8468,4192,Testing!!!@@@###,web,06-01-2025 02:34,,604,415,2375,1826
T20260,,Worst service ever :(,web,22-01-2025 21:46,15725,1136,368,2528,178
,1501,Great product!!! #AI,api,07-01-2025 14:37,14162,,,2188,1654
T31841,6723,Good & Bad mixed!!!,ios,15-01-2025 10:13,6411,488,712,2997,321
T24479,1757,Data pipeline broke @ midnight!!!,web,20-01-2025 09:10,6911,2342,703,942,1767
T10197,8248,Data pipeline broke @ midnight!!!,ios,14-01-2025 02:35,7863,2872,789,217,1883
T846,4880,Worst service ever :(,api,09-01-2025 22:02,13204,1227,547,112,1794
T5908,4946,Great product!!! #AI,android,20-01-2025 05:12,8055,2773,800,765,420
T26318,4422,Love this!!! 😊,android,18-01-2025 05:50,723,,835,566,1722
T24787,9539,Data pipeline broke @ midnight!!!,ios,19-01-2025 10:32,6373,3789,101,567,205
,5517,Worst service ever :(,android,20-01-2025 00:51,13704,3997,,1373,916
T28234,9796,Null?? value??,web,03-01-2025 17:22,,1796,674,2727,415
T34763,,Good & Bad mixed!!!,api,17-01-2025 15:10,10866,4954,684,131,630
T6928,2059,Spark > Hadoop ???,,04-01-2025 04:42,17951,1424,677,521,1097
T21381,4481,Null?? value??,android,16-01-2025 16:30,4614,2925,392,930,442
T5971,,Streaming $$$ working,ios,,12722,4932,965,2808,793
T21617,2697,Spark > Hadoop ???,ios,21-01-2025 13:05,19487,,977,26,1792
T16061,4396,Spark > Hadoop ???,api,13-01-2025 13:39,11460,1773,843,986,441
T27607,9883,Streaming $$$ working,api,16-01-2025 14:41,14952,1280,296,1123,1564
T13416,6446,Worst service ever :(,ios,13-01-2025 22:53,14171,3148,204,905,783
T23172,5635,Data pipeline broke @ midnight!!!,api,09-01-2025 11:10,843,4042,545,2473,786
T24122,8831,Great product!!! #AI,ios,23-01-2025 17:42,7099,118,454,1683,887
T28161,5887,Null?? value??,android,05-01-2025 07:52,6583,2712,614,2381,1644
T8340,4332,Testing!!!@@@###,ios,23-01-2025 14:43,10491,4457,,1909,966
T6945,9878,,api,10-01-2025 07:52,15873,1131,24,1458,695
T37507,3922,Great product!!! #AI,web,16-01-2025 07:41,13981,30,229,,915
T3335,6161,Null?? value??,web,13-01-2025 10:43,10028,431,901,382,1735
T3317,8185,Data pipeline broke @ midnight!!!,android,11-01-2025 03:21,5725,3644,950,544,1630
T22269,6247,Good & Bad mixed!!!,ios,17-01-2025 11:32,18831,1790,33,1457,1169
T37956,9541,Testing!!!@@@###,api,02-01-2025 05:20,9226,97,530,1540,245
T29459,4924,Null?? value??,api,,7464,2976,612,1185,766
T3767,5322,Worst service ever :(,web,21-01-2025 11:37,19301,464,228,2644,1437
T17843,4244,Great product!!! #AI,ios,07-01-2025 00:01,19874,3283,159,936,437
,4407,Great product!!! #AI,web,19-01-2025 20:24,13012,3655,111,534,451
T1248,9949,Good & Bad mixed!!!,api,04-01-2025 08:32,19125,2273,72,1541,603
T1984,3515,Worst service ever :(,,13-01-2025 00:51,15887,3225,587,1619,571
T1806,8163,Streaming $$$ working,android,20-01-2025 02:12,4619,3825,825,2719,1733
T33117,4556,Love this!!! 😊,android,23-01-2025 22:28,7065,4747,124,1288,1570
T32281,7244,Great product!!! #AI,android,,7324,1513,314,2471,1410
T12775,1029,Spark > Hadoop ???,ios,07-01-2025 12:53,2671,4583,384,1097,423
T13587,9160,,api,21-01-2025 12:34,13456,1215,700,2210,417
T19105,5542,Error###Detected,,22-01-2025 10:25,17122,69,893,1993,178
T16326,5938,Great product!!! #AI,api,08-01-2025 13:16,699,633,,2269,99
T24968,8065,Error###Detected,api,16-01-2025 00:53,17131,1493,940,2725,1748
T33714,2843,Data pipeline broke @ midnight!!!,ios,10-01-2025 09:04,15213,419,777,2025,1387
T23540,8642,Great product!!! #AI,android,10-01-2025 05:43,8140,4053,333,474,332
T1180,9699,,ios,03-01-2025 03:52,5085,3120,760,850,871
T18904,4199,Data pipeline broke @ midnight!!!,web,05-01-2025 00:07,15569,975,133,300,1021
T16637,3325,Error###Detected,api,01-01-2025 22:33,13443,3254,177,2138,1495
T39067,3763,Null?? value??,web,08-01-2025 21:54,16638,4192,263,,316
T34891,3056,Worst service ever :(,ios,03-01-2025 19:08,14860,2794,90,,364
T8265,1214,Null?? value??,web,05-01-2025 07:54,5884,3192,948,2343,1539
T24858,2916,Love this!!! 😊,android,14-01-2025 03:26,18873,1385,551,2481,1083
T29349,1512,Good & Bad mixed!!!,ios,04-01-2025 07:17,6313,2615,569,1895,1270
T5115,,Testing!!!@@@###,web,10-01-2025 01:11,19415,1083,409,890,745
T9525,8364,Null?? value??,ios,03-01-2025 05:25,11369,1536,965,1838,1457
T91,3138,Great product!!! #AI,api,05-01-2025 07:50,5780,2668,551,364,117
T35375,9590,Good & Bad mixed!!!,ios,22-01-2025 04:13,18681,3349,43,1163,1196
T3993,7016,Data pipeline broke @ midnight!!!,android,13-01-2025 21:19,7576,3471,577,133,1049
